AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,TOT_EMP,JOBS_1000,LOC_QUOTIENT,A_MEAN,A_MEDIAN,A_PCT10,A_PCT90,H_MEAN,H_MEDIAN
36,New York,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",76730.0,8.041,1.16,97730.0,98370.0,55620.0,133290.0,,
36,New York,29-1051,Pharmacists,21330.0,2.236,1.05,136020.0,136350.0,94250.0,168470.0,65.39,65.55
36,New York,29-1141,Registered Nurses,204120.0,21.392,1.0,110490.0,105600.0,77930.0,153420.0,53.12,50.77
36,New York,29-2034,Radiologic Technologists and Technicians,14370.0,1.506,1.04,92080.0,91520.0,60570.0,124400.0,44.27,44.0
36,New York,31-9092,Medical Assistants,39250.0,4.114,0.8,48050.0,46040.0,36980.0,58250.0,23.1,22.14
36,New York,33-9032,Security Guards,132140.0,13.849,1.72,45920.0,42680.0,35630.0,60150.0,22.08,20.52
36,New York,35-3031,Waiters and Waitresses,140890.0,14.765,0.99,53360.0,46460.0,31900.0,84810.0,25.65,22.34
36,New York,41-1011,First-Line Supervisors of Retail Sales Workers,52490.0,5.501,0.76,62000.0,57410.0,37690.0,88600.0,29.81,27.6
36,New York,41-2031,Retail Salespersons,233740.0,24.496,0.99,42700.0,37020.0,31610.0,59040.0,20.53,17.8
37,North Carolina,11-0000,Management Occupations,305610.0,62.391,0.88,134940.0,115610.0,57430.0,223800.0,64.88,55.58
37,North Carolina,11-3031,Financial Managers,21170.0,4.322,0.81,176900.0,160340.0,92490.0,,85.05,77.09
37,North Carolina,13-1161,Market Research Analysts and Marketing Specialists,30140.0,6.153,1.1,85760.0,77360.0,42000.0,139980.0,41.23,37.19
37,North Carolina,13-2011,Accountants and Auditors,46420.0,9.477,1.01,91240.0,80490.0,50940.0,137260.0,43.87,38.7
37,North Carolina,15-0000,Computer and Mathematical Occupations,187550.0,38.288,1.14,111480.0,106290.0,55060.0,166670.0,53.6,51.1
37,North Carolina,15-1211,Computer Systems Analysts,25350.0,5.174,1.6,112060.0,104940.0,66280.0,163270.0,53.88,50.45
37,North Carolina,15-1212,Information Security Analysts,6850.0,1.398,1.2,122310.0,121070.0,65260.0,172470.0,58.8,58.21
37,North Carolina,15-1252,Software Developers,57590.0,11.757,1.1,131780.0,131000.0,79620.0,173660.0,63.35,62.98
37,North Carolina,23-1011,Lawyers,17380.0,3.548,0.73,159830.0,124880.0,58820.0,,76.84,60.04
37,North Carolina,23-2011,Paralegals and Legal Assistants,12270.0,2.505,1.05,56810.0,49390.0,37150.0,82380.0,27.31,23.75
37,North Carolina,25-2021,"Elementary School Teachers, Except Special Education",44040.0,8.99,0.99,51890.0,49400.0,39320.0,61460.0,,
37,North Carolina,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",32260.0,6.587,0.95,53840.0,54890.0,39930.0,63530.0,,
37,North Carolina,29-1051,Pharmacists,11440.0,2.335,1.09,134030.0,136000.0,93330.0,165980.0,64.44,65.38
37,North Carolina,29-1141,Registered Nurses,108510.0,22.153,1.04,86270.0,81860.0,64180.0,107110.0,41.48,39.36
37,North Carolina,29-2034,Radiologic Technologists and Technicians,8110.0,1.655,1.14,70410.0,67150.0,51040.0,91270.0,33.85,32.29
37,North Carolina,31-9092,Medical Assistants,23970.0,4.893,0.95,42520.0,42600.0,34920.0,51720.0,20.44,20.48
37,North Carolina,33-9032,Security Guards,29360.0,5.994,0.74,40600.0,35900.0,28930.0,58010.0,19.52,17.26
37,North Carolina,35-3031,Waiters and Waitresses,74110.0,15.129,1.01,32670.0,28460.0,17210.0,58390.0,15.71,13.68
37,North Carolina,41-1011,First-Line Supervisors of Retail Sales Workers,39980.0,8.162,1.13,51570.0,47020.0,29230.0,75630.0,24.79,22.6
37,North Carolina,41-2031,Retail Salespersons,126060.0,25.736,1.04,33700.0,30090.0,22550.0,46080.0,16.2,14.47
38,North Dakota,11-0000,Management Occupations,26170.0,61.713,0.87,115770.0,99420.0,52850.0,182370.0,55.66,47.8
38,North Dakota,11-3031,Financial Managers,1960.0,4.633,0.87,151000.0,130070.0,84990.0,234680.0,72.6,62.53
38,North Dakota,13-1161,Market Research Analysts and Marketing Specialists,1500.0,3.547,0.64,66990.0,62230.0,39840.0,102110.0,32.21,29.92
38,North Dakota,13-2011,Accountants and Auditors,4110.0,9.699,1.03,75220.0,72180.0,49470.0,103400.0,36.16,34.7
38,North Dakota,15-0000,Computer and Mathematical Occupations,7640.0,18.014,0.53,85270.0,81430.0,48670.0,124080.0,41.0,39.15
38,North Dakota,15-1211,Computer Systems Analysts,180.0,0.42,0.13,102340.0,96350.0,70820.0,133880.0,49.2,46.32
38,North Dakota,15-1212,Information Security Analysts,340.0,0.804,0.69,101200.0,112330.0,68240.0,113600.0,48.66,54.01
38,North Dakota,15-1252,Software Developers,1510.0,3.553,0.33,103610.0,98550.0,63140.0,153280.0,49.81,47.38
38,North Dakota,23-1011,Lawyers,1070.0,2.53,0.52,122430.0,104940.0,75000.0,189260.0,58.86,50.45
38,North Dakota,23-2011,Paralegals and Legal Assistants,610.0,1.434,0.6,59800.0,59910.0,41870.0,77160.0,28.75,28.8
38,North Dakota,25-2021,"Elementary School Teachers, Except Special Education",4360.0,10.281,1.14,57610.0,57820.0,46740.0,78620.0,,
38,North Dakota,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",2750.0,6.488,0.93,59510.0,59380.0,45530.0,79680.0,,
38,North Dakota,29-1051,Pharmacists,980.0,2.319,1.09,125790.0,135570.0,37340.0,160750.0,60.47,65.18
38,North Dakota,29-1141,Registered Nurses,11000.0,25.953,1.22,81900.0,78260.0,65770.0,99540.0,39.38,37.62
38,North Dakota,29-2034,Radiologic Technologists and Technicians,660.0,1.554,1.07,70490.0,63850.0,55130.0,95950.0,33.89,30.7
38,North Dakota,31-9092,Medical Assistants,650.0,1.529,0.3,43450.0,41040.0,35430.0,56620.0,20.89,19.73
38,North Dakota,33-9032,Security Guards,1230.0,2.906,0.36,42080.0,39970.0,30710.0,53970.0,20.23,19.22
38,North Dakota,35-3031,Waiters and Waitresses,5290.0,12.466,0.83,35600.0,29420.0,17910.0,62520.0,17.12,14.15
38,North Dakota,41-1011,First-Line Supervisors of Retail Sales Workers,2640.0,6.232,0.86,52540.0,46770.0,36480.0,76080.0,25.26,22.48
38,North Dakota,41-2031,Retail Salespersons,10450.0,24.64,1.0,38910.0,35670.0,26070.0,52280.0,18.71,17.15
39,Ohio,11-0000,Management Occupations,382450.0,69.205,0.97,121730.0,101840.0,49080.0,208750.0,58.53,48.96
39,Ohio,11-3031,Financial Managers,27920.0,5.053,0.95,151520.0,133450.0,75930.0,,72.85,64.16
39,Ohio,13-1161,Market Research Analysts and Marketing Specialists,25680.0,4.647,0.83,76460.0,67850.0,38950.0,127390.0,36.76,32.62
39,Ohio,13-2011,Accountants and Auditors,51840.0,9.38,1.0,86040.0,77640.0,49480.0,129640.0,41.37,37.33
39,Ohio,15-0000,Computer and Mathematical Occupations,147960.0,26.774,0.79,98890.0,96730.0,48630.0,157320.0,47.54,46.51
39,Ohio,15-1211,Computer Systems Analysts,15490.0,2.802,0.87,102700.0,98990.0,61400.0,150520.0,49.37,47.59
39,Ohio,15-1212,Information Security Analysts,5070.0,0.917,0.79,115600.0,107570.0,67150.0,165970.0,55.58,51.72
39,Ohio,15-1252,Software Developers,44280.0,8.013,0.75,116330.0,107690.0,74780.0,165640.0,55.93,51.77
39,Ohio,23-1011,Lawyers,19690.0,3.563,0.73,142860.0,125450.0,63190.0,228400.0,68.68,60.31
39,Ohio,23-2011,Paralegals and Legal Assistants,8160.0,1.477,0.62,61000.0,58870.0,37930.0,83530.0,29.33,28.3
39,Ohio,25-2021,"Elementary School Teachers, Except Special Education",50110.0,9.067,1.0,68880.0,65380.0,46180.0,96970.0,,
39,Ohio,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",51470.0,9.314,1.34,74880.0,76740.0,47440.0,100050.0,,
39,Ohio,29-1051,Pharmacists,13700.0,2.48,1.16,127400.0,134440.0,52010.0,161820.0,61.25,64.64
39,Ohio,29-1141,Registered Nurses,138360.0,25.037,1.18,86110.0,81250.0,66060.0,103650.0,41.4,39.06
39,Ohio,29-2034,Radiologic Technologists and Technicians,9660.0,1.747,1.21,72100.0,75480.0,49300.0,93710.0,34.66,36.29
39,Ohio,31-9092,Medical Assistants,23210.0,4.2,0.82,41830.0,40430.0,35270.0,48300.0,20.11,19.44
39,Ohio,33-9032,Security Guards,34590.0,6.26,0.78,40500.0,36180.0,28540.0,61940.0,19.47,17.4
39,Ohio,35-3031,Waiters and Waitresses,76260.0,13.8,0.92,38910.0,36030.0,22860.0,60120.0,18.71,17.32
39,Ohio,41-1011,First-Line Supervisors of Retail Sales Workers,40800.0,7.382,1.02,48430.0,44320.0,29580.0,65980.0,23.29,21.31
39,Ohio,41-2031,Retail Salespersons,127070.0,22.993,0.93,35230.0,30440.0,23520.0,47180.0,16.94,14.64
40,Oklahoma,11-0000,Management Occupations,97820.0,57.815,0.81,111770.0,95250.0,46360.0,193560.0,53.73,45.79
40,Oklahoma,11-3031,Financial Managers,6000.0,3.543,0.67,145650.0,126890.0,71670.0,224000.0,70.03,61.0
40,Oklahoma,13-1161,Market Research Analysts and Marketing Specialists,7800.0,4.611,0.83,69770.0,59330.0,25920.0,138750.0,33.54,28.52
40,Oklahoma,13-2011,Accountants and Auditors,16520.0,9.762,1.04,84650.0,76820.0,46670.0,129660.0,40.7,36.93
40,Oklahoma,15-0000,Computer and Mathematical Occupations,38800.0,22.935,0.68,88280.0,80540.0,42740.0,147400.0,42.44,38.72
40,Oklahoma,15-1211,Computer Systems Analysts,3100.0,1.835,0.57,104880.0,100450.0,61480.0,164420.0,50.42,48.29
40,Oklahoma,15-1212,Information Security Analysts,1270.0,0.75,0.64,92390.0,86500.0,33910.0,154670.0,44.42,41.59
40,Oklahoma,15-1252,Software Developers,7150.0,4.225,0.39,112920.0,107420.0,63510.0,167040.0,54.29,51.65
40,Oklahoma,23-1011,Lawyers,7430.0,4.393,0.91,120220.0,98870.0,39440.0,212870.0,57.8,47.54
40,Oklahoma,23-2011,Paralegals and Legal Assistants,2500.0,1.477,0.62,54950.0,50200.0,36420.0,78950.0,26.42,24.14
40,Oklahoma,25-2021,"Elementary School Teachers, Except Special Education",18340.0,10.838,1.2,52310.0,47470.0,39720.0,74390.0,,
40,Oklahoma,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",15670.0,9.259,1.33,54940.0,49170.0,41330.0,80190.0,,
40,Oklahoma,29-1051,Pharmacists,3870.0,2.287,1.07,127050.0,132360.0,96300.0,157750.0,61.08,63.64
40,Oklahoma,29-1141,Registered Nurses,32870.0,19.426,0.91,85800.0,81160.0,64110.0,105320.0,41.25,39.02
40,Oklahoma,29-2034,Radiologic Technologists and Technicians,3330.0,1.967,1.36,69020.0,66610.0,49160.0,87150.0,33.18,32.02
40,Oklahoma,31-9092,Medical Assistants,9960.0,5.885,1.14,38650.0,37580.0,31200.0,46310.0,18.58,18.07
40,Oklahoma,33-9032,Security Guards,12320.0,7.282,0.9,40500.0,36580.0,26360.0,58980.0,19.47,17.59
40,Oklahoma,35-3031,Waiters and Waitresses,26460.0,15.637,1.05,27920.0,19890.0,16190.0,47030.0,13.42,9.56
40,Oklahoma,41-1011,First-Line Supervisors of Retail Sales Workers,14770.0,8.732,1.21,46130.0,39900.0,27040.0,69990.0,22.18,19.18
40,Oklahoma,41-2031,Retail Salespersons,41590.0,24.584,1.0,33300.0,29580.0,21830.0,45670.0,16.01,14.22
41,Oregon,11-0000,Management Occupations,132610.0,67.464,0.95,133860.0,117150.0,58850.0,217450.0,64.36,56.32
41,Oregon,11-3031,Financial Managers,7230.0,3.679,0.69,169430.0,147240.0,94900.0,,81.46,70.79
41,Oregon,13-1161,Market Research Analysts and Marketing Specialists,12340.0,6.277,1.12,92370.0,82600.0,48070.0,152480.0,44.41,39.71
41,Oregon,13-2011,Accountants and Auditors,15370.0,7.818,0.83,89660.0,81130.0,58950.0,128710.0,43.11,39.0
41,Oregon,15-0000,Computer and Mathematical Occupations,62070.0,31.575,0.94,117770.0,106920.0,58420.0,179570.0,56.62,51.4
41,Oregon,15-1211,Computer Systems Analysts,5030.0,2.558,0.79,120860.0,111140.0,80250.0,165740.0,58.11,53.43
41,Oregon,15-1212,Information Security Analysts,1370.0,0.694,0.6,132430.0,119000.0,77940.0,219040.0,63.67,57.21
41,Oregon,15-1252,Software Developers,21100.0,10.736,1.0,146650.0,135260.0,92120.0,211750.0,70.51,65.03
41,Oregon,23-1011,Lawyers,7690.0,3.914,0.81,152580.0,141520.0,55350.0,,73.36,68.04
41,Oregon,23-2011,Paralegals and Legal Assistants,4910.0,2.499,1.05,70210.0,63970.0,47840.0,99780.0,33.76,30.75
41,Oregon,25-2021,"Elementary School Teachers, Except Special Education",13760.0,6.998,0.77,75030.0,75800.0,47740.0,102220.0,,
41,Oregon,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",10640.0,5.414,0.78,80030.0,79600.0,48260.0,115910.0,,
41,Oregon,29-1051,Pharmacists,3660.0,1.863,0.87,156160.0,163120.0,125880.0,192810.0,75.08,78.42
41,Oregon,29-1141,Registered Nurses,39900.0,20.3,0.95,120470.0,123990.0,95040.0,143410.0,57.92,59.61
41,Oregon,29-2034,Radiologic Technologists and Technicians,2410.0,1.224,0.84,95510.0,99530.0,70350.0,120680.0,45.92,47.85
41,Oregon,31-9092,Medical Assistants,11610.0,5.904,1.15,51120.0,49900.0,40830.0,61100.0,24.58,23.99
41,Oregon,33-9032,Security Guards,11550.0,5.875,0.73,46110.0,43680.0,35750.0,60870.0,22.17,21.0
41,Oregon,35-3031,Waiters and Waitresses,22920.0,11.659,0.78,42530.0,33930.0,29840.0,65550.0,20.45,16.31
41,Oregon,41-1011,First-Line Supervisors of Retail Sales Workers,14130.0,7.189,1.0,55100.0,48010.0,36330.0,76230.0,26.49,23.08
41,Oregon,41-2031,Retail Salespersons,47930.0,24.382,0.99,40230.0,36140.0,30790.0,48840.0,19.34,17.38
42,Pennsylvania,11-0000,Management Occupations,443530.0,73.748,1.04,131730.0,110980.0,57250.0,217000.0,63.33,53.35
42,Pennsylvania,11-3031,Financial Managers,31750.0,5.279,0.99,157710.0,137960.0,81000.0,,75.82,66.33
42,Pennsylvania,13-1161,Market Research Analysts and Marketing Specialists,31240.0,5.195,0.93,74340.0,65190.0,37550.0,124690.0,35.74,31.34
42,Pennsylvania,13-2011,Accountants and Auditors,54440.0,9.052,0.96,85200.0,77330.0,48850.0,128300.0,40.96,37.18
42,Pennsylvania,15-0000,Computer and Mathematical Occupations,174510.0,29.016,0.86,100280.0,96100.0,49160.0,159090.0,48.21,46.2
42,Pennsylvania,15-1211,Computer Systems Analysts,15400.0,2.561,0.79,99590.0,97450.0,60970.0,140630.0,47.88,46.85
42,Pennsylvania,15-1212,Information Security Analysts,4420.0,0.735,0.63,114870.0,110230.0,62270.0,169390.0,55.22,53.0
42,Pennsylvania,15-1252,Software Developers,47350.0,7.873,0.73,122240.0,123740.0,73730.0,167290.0,58.77,59.49
42,Pennsylvania,23-1011,Lawyers,26340.0,4.38,0.9,155050.0,127940.0,62520.0,,74.54,61.51
42,Pennsylvania,23-2011,Paralegals and Legal Assistants,14130.0,2.349,0.99,65920.0,60950.0,40620.0,94990.0,31.69,29.3
42,Pennsylvania,25-2021,"Elementary School Teachers, Except Special Education",47220.0,7.852,0.87,71000.0,74160.0,47310.0,95720.0,,
42,Pennsylvania,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",52650.0,8.754,1.26,76150.0,77990.0,49970.0,99100.0,,
42,Pennsylvania,29-1051,Pharmacists,15120.0,2.513,1.18,133720.0,135830.0,104380.0,161760.0,64.29,65.3
42,Pennsylvania,29-1141,Registered Nurses,146840.0,24.415,1.15,90830.0,87610.0,67410.0,116590.0,43.67,42.12
42,Pennsylvania,29-2034,Radiologic Technologists and Technicians,8790.0,1.462,1.01,71230.0,68010.0,52280.0,94470.0,34.25,32.7
42,Pennsylvania,31-9092,Medical Assistants,23650.0,3.932,0.76,42940.0,42810.0,35720.0,49890.0,20.64,20.58
42,Pennsylvania,33-9032,Security Guards,43710.0,7.268,0.9,40770.0,37680.0,29860.0,51810.0,19.6,18.11
42,Pennsylvania,35-3031,Waiters and Waitresses,82920.0,13.787,0.92,36610.0,30300.0,18350.0,60510.0,17.6,14.57
42,Pennsylvania,41-1011,First-Line Supervisors of Retail Sales Workers,43870.0,7.295,1.01,49380.0,46160.0,29530.0,72930.0,23.74,22.19
42,Pennsylvania,41-2031,Retail Salespersons,143460.0,23.854,0.97,34320.0,30410.0,22880.0,46200.0,16.5,14.62
44,Rhode Island,11-0000,Management Occupations,28320.0,57.354,0.81,138780.0,122840.0,64390.0,225940.0,66.72,59.06
44,Rhode Island,11-3031,Financial Managers,2310.0,4.676,0.88,173800.0,160490.0,98940.0,,83.56,77.16
44,Rhode Island,13-1161,Market Research Analysts and Marketing Specialists,3540.0,7.166,1.28,80100.0,77630.0,37440.0,125910.0,38.51,37.32
44,Rhode Island,13-2011,Accountants and Auditors,5980.0,12.116,1.29,97210.0,90040.0,58970.0,145290.0,46.74,43.29
44,Rhode Island,15-0000,Computer and Mathematical Occupations,18420.0,37.301,1.11,110800.0,104990.0,59530.0,164860.0,53.27,50.48
44,Rhode Island,15-1211,Computer Systems Analysts,1560.0,3.157,0.98,120290.0,112980.0,75120.0,168770.0,57.83,54.32
44,Rhode Island,15-1212,Information Security Analysts,880.0,1.785,1.53,117010.0,109410.0,71970.0,160820.0,56.26,52.6
44,Rhode Island,15-1252,Software Developers,6010.0,12.176,1.13,126810.0,128660.0,82630.0,168020.0,60.97,61.86
44,Rhode Island,23-1011,Lawyers,1910.0,3.872,0.8,146240.0,128920.0,76850.0,216680.0,70.31,61.98
44,Rhode Island,23-2011,Paralegals and Legal Assistants,1830.0,3.711,1.56,57330.0,54540.0,39190.0,81880.0,27.56,26.22
44,Rhode Island,25-2021,"Elementary School Teachers, Except Special Education",4080.0,8.261,0.91,78720.0,86900.0,48600.0,97880.0,,
44,Rhode Island,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",5030.0,10.182,1.46,81190.0,89040.0,49050.0,99780.0,,
44,Rhode Island,29-1051,Pharmacists,1290.0,2.614,1.23,120170.0,128010.0,48150.0,155990.0,57.77,61.54
44,Rhode Island,29-1141,Registered Nurses,10760.0,21.796,1.02,99770.0,99960.0,72090.0,128520.0,47.96,48.06
44,Rhode Island,29-2034,Radiologic Technologists and Technicians,810.0,1.646,1.14,85920.0,84630.0,63910.0,113400.0,41.31,40.69
44,Rhode Island,31-9092,Medical Assistants,3270.0,6.616,1.29,45670.0,45820.0,38390.0,51430.0,21.96,22.03
44,Rhode Island,33-9032,Security Guards,3190.0,6.464,0.8,39540.0,38900.0,30050.0,51120.0,19.01,18.7
44,Rhode Island,35-3031,Waiters and Waitresses,11010.0,22.3,1.49,43930.0,42600.0,29120.0,63260.0,21.12,20.48
44,Rhode Island,41-1011,First-Line Supervisors of Retail Sales Workers,3990.0,8.074,1.12,60270.0,58030.0,35360.0,82750.0,28.98,27.9
44,Rhode Island,41-2031,Retail Salespersons,11460.0,23.213,0.94,37440.0,34860.0,29440.0,49150.0,18.0,16.76
45,South Carolina,11-0000,Management Occupations,126830.0,55.83,0.78,123260.0,104420.0,53970.0,208800.0,59.26,50.2
45,South Carolina,11-3031,Financial Managers,9380.0,4.127,0.78,145180.0,127610.0,75430.0,226870.0,69.8,61.35
45,South Carolina,13-1161,Market Research Analysts and Marketing Specialists,9400.0,4.138,0.74,78210.0,66110.0,34490.0,144610.0,37.6,31.78
45,South Carolina,13-2011,Accountants and Auditors,15250.0,6.712,0.71,84260.0,73180.0,48220.0,131550.0,40.51,35.18
45,South Carolina,15-0000,Computer and Mathematical Occupations,54010.0,23.773,0.71,95020.0,86810.0,45790.0,157730.0,45.68,41.73
45,South Carolina,15-1211,Computer Systems Analysts,7290.0,3.21,0.99,98600.0,94740.0,52890.0,135490.0,47.4,45.55
45,South Carolina,15-1252,Software Developers,12230.0,5.384,0.5,119610.0,108690.0,63500.0,179670.0,57.51,52.25
45,South Carolina,23-1011,Lawyers,7270.0,3.2,0.66,132500.0,104160.0,56230.0,,63.7,50.08
45,South Carolina,23-2011,Paralegals and Legal Assistants,7260.0,3.197,1.34,51550.0,48640.0,35570.0,67950.0,24.78,23.39
45,South Carolina,25-2021,"Elementary School Teachers, Except Special Education",23680.0,10.423,1.15,58650.0,59370.0,45050.0,76520.0,,
45,South Carolina,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",17010.0,7.486,1.08,61590.0,61300.0,45430.0,78450.0,,
45,South Carolina,29-1051,Pharmacists,5920.0,2.605,1.22,135720.0,135900.0,89910.0,165520.0,65.25,65.34
45,South Carolina,29-1141,Registered Nurses,50300.0,22.143,1.04,84930.0,79900.0,64200.0,102040.0,40.83,38.41
45,South Carolina,29-2034,Radiologic Technologists and Technicians,3680.0,1.618,1.12,66450.0,65100.0,48360.0,84350.0,31.95,31.3
45,South Carolina,31-9092,Medical Assistants,11750.0,5.172,1.0,40070.0,38820.0,31240.0,47120.0,19.27,18.66
45,South Carolina,33-9032,Security Guards,16180.0,7.121,0.88,36030.0,34820.0,26270.0,47180.0,17.32,16.74
45,South Carolina,35-3031,Waiters and Waitresses,43730.0,19.248,1.29,24360.0,18530.0,15080.0,40230.0,11.71,8.91
45,South Carolina,41-1011,First-Line Supervisors of Retail Sales Workers,18880.0,8.309,1.15,48560.0,46410.0,28800.0,70910.0,23.35,22.31
45,South Carolina,41-2031,Retail Salespersons,69010.0,30.379,1.23,33150.0,29450.0,21880.0,44410.0,15.94,14.16
46,South Dakota,11-0000,Management Occupations,17000.0,37.53,0.53,124730.0,105890.0,52960.0,203480.0,59.97,50.91
46,South Dakota,11-3031,Financial Managers,870.0,1.92,0.36,168970.0,152020.0,110050.0,224650.0,81.24,73.09
46,South Dakota,13-1161,Market Research Analysts and Marketing Specialists,1460.0,3.216,0.58,69160.0,61720.0,45260.0,102230.0,33.25,29.67
46,South Dakota,13-2011,Accountants and Auditors,5950.0,13.127,1.4,81670.0,77310.0,59190.0,110630.0,39.26,37.17
46,South Dakota,15-0000,Computer and Mathematical Occupations,9660.0,21.331,0.63,88860.0,79390.0,46330.0,146410.0,42.72,38.17
46,South Dakota,15-1211,Computer Systems Analysts,1050.0,2.322,0.72,102040.0,95850.0,67750.0,153520.0,49.06,46.08
46,South Dakota,15-1212,Information Security Analysts,430.0,0.939,0.81,104120.0,103310.0,74430.0,139730.0,50.06,49.67
46,South Dakota,15-1252,Software Developers,2190.0,4.827,0.45,93390.0,87770.0,59510.0,130610.0,44.9,42.2
46,South Dakota,23-1011,Lawyers,1130.0,2.495,0.51,129500.0,96550.0,67580.0,226520.0,62.26,46.42
46,South Dakota,23-2011,Paralegals and Legal Assistants,660.0,1.446,0.61,59790.0,57300.0,47020.0,84150.0,28.74,27.55
46,South Dakota,25-2021,"Elementary School Teachers, Except Special Education",4220.0,9.307,1.03,50360.0,49110.0,45380.0,58190.0,,
46,South Dakota,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",3470.0,7.651,1.1,51770.0,49530.0,45380.0,61160.0,,
46,South Dakota,29-1051,Pharmacists,1290.0,2.851,1.34,137460.0,140190.0,119250.0,160360.0,66.09,67.4
46,South Dakota,29-1141,Registered Nurses,14500.0,32.017,1.5,72210.0,69510.0,51980.0,92570.0,34.72,33.42
46,South Dakota,29-2034,Radiologic Technologists and Technicians,1020.0,2.256,1.56,67850.0,66320.0,47080.0,86300.0,32.62,31.89
46,South Dakota,31-9092,Medical Assistants,1170.0,2.576,0.5,40190.0,39350.0,31450.0,47840.0,19.32,18.92
46,South Dakota,33-9032,Security Guards,1420.0,3.144,0.39,39340.0,37010.0,30020.0,50190.0,18.91,17.79
46,South Dakota,35-3031,Waiters and Waitresses,7080.0,15.636,1.05,30780.0,29080.0,25590.0,37560.0,14.8,13.98
46,South Dakota,41-1011,First-Line Supervisors of Retail Sales Workers,3840.0,8.473,1.17,59180.0,50180.0,37410.0,86490.0,28.45,24.12
46,South Dakota,41-2031,Retail Salespersons,13070.0,28.86,1.17,41070.0,34260.0,27630.0,64070.0,19.75,16.47
47,Tennessee,11-0000,Management Occupations,220900.0,67.463,0.95,128940.0,107060.0,52770.0,216100.0,61.99,51.47
47,Tennessee,11-3031,Financial Managers,18650.0,5.696,1.07,154180.0,133010.0,77110.0,,74.12,63.95
47,Tennessee,13-1161,Market Research Analysts and Marketing Specialists,13350.0,4.077,0.73,73380.0,64720.0,39860.0,124500.0,35.28,31.11
47,Tennessee,13-2011,Accountants and Auditors,26890.0,8.212,0.87,82310.0,75500.0,50400.0,125280.0,39.57,36.3
47,Tennessee,15-0000,Computer and Mathematical Occupations,81590.0,24.919,0.74,93860.0,84440.0,47100.0,151300.0,45.13,40.6
47,Tennessee,15-1211,Computer Systems Analysts,9820.0,3.0,0.93,89960.0,82430.0,53870.0,132690.0,43.25,39.63
47,Tennessee,15-1212,Information Security Analysts,2730.0,0.833,0.72,111840.0,100990.0,67260.0,164970.0,53.77,48.55
47,Tennessee,15-1252,Software Developers,18750.0,5.727,0.53,117940.0,117340.0,72140.0,164420.0,56.7,56.41
47,Tennessee,23-1011,Lawyers,8830.0,2.696,0.56,155290.0,130570.0,66060.0,,74.66,62.77
47,Tennessee,23-2011,Paralegals and Legal Assistants,5890.0,1.797,0.75,57360.0,55270.0,37810.0,76510.0,27.58,26.57
47,Tennessee,25-2021,"Elementary School Teachers, Except Special Education",28880.0,8.82,0.98,55800.0,52690.0,46100.0,71180.0,,
47,Tennessee,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",21250.0,6.49,0.93,59340.0,60330.0,47240.0,76700.0,,
47,Tennessee,29-1051,Pharmacists,8050.0,2.457,1.15,125850.0,131290.0,72580.0,161360.0,60.51,63.12
47,Tennessee,29-1141,Registered Nurses,67990.0,20.765,0.98,82010.0,79030.0,59540.0,102040.0,39.43,38.0
47,Tennessee,29-2034,Radiologic Technologists and Technicians,4780.0,1.461,1.01,66100.0,63940.0,48450.0,82830.0,31.78,30.74
47,Tennessee,31-9092,Medical Assistants,19940.0,6.09,1.18,40070.0,38150.0,32180.0,48080.0,19.27,18.34
47,Tennessee,33-9032,Security Guards,28260.0,8.632,1.07,39630.0,36090.0,28690.0,60200.0,19.05,17.35
47,Tennessee,35-3031,Waiters and Waitresses,53400.0,16.309,1.09,30390.0,28410.0,15080.0,48420.0,14.61,13.66
47,Tennessee,41-1011,First-Line Supervisors of Retail Sales Workers,24560.0,7.501,1.04,49020.0,44720.0,27390.0,73790.0,23.57,21.5
47,Tennessee,41-2031,Retail Salespersons,85810.0,26.208,1.06,34790.0,30770.0,22670.0,46640.0,16.73,14.79
48,Texas,11-0000,Management Occupations,1204540.0,86.99,1.22,133180.0,113000.0,50980.0,223740.0,64.03,54.33
48,Texas,11-3031,Financial Managers,67580.0,4.88,0.92,172530.0,160350.0,85140.0,,82.95,77.09
48,Texas,13-1161,Market Research Analysts and Marketing Specialists,61200.0,4.42,0.79,75210.0,64900.0,36460.0,129650.0,36.16,31.2
48,Texas,13-2011,Accountants and Auditors,109530.0,7.91,0.84,89860.0,80000.0,51810.0,132550.0,43.2,38.46
48,Texas,15-0000,Computer and Mathematical Occupations,496000.0,35.821,1.06,110420.0,103990.0,51120.0,167520.0,53.09,49.99
48,Texas,15-1211,Computer Systems Analysts,48150.0,3.477,1.08,114350.0,104970.0,66400.0,166200.0,54.98,50.47
48,Texas,15-1212,Information Security Analysts,14730.0,1.064,0.91,126800.0,124970.0,72490.0,173350.0,60.96,60.08
